Condition,Confidence: ,Pos:,RT:,
1,,,,
,0,,,
,30,"(37.0, 4.0)",8.254997768000067,
,19,"(63.0, -29.0)",9.067168042000048,
,21,"(-55.0, -14.0)",9.236746044000029,
,71,"(-4.0, 3.0)",5.963062669999999,
,67,"(-23.0, -8.0)",8.315459477999866,
,50,"(3.0, -8.0)",4.571174841999891,
,19,"(16.0, -33.0)",8.016122965999784,
,0,,,
,69,"(50.0, 12.0)",4.261283355999694,
,59,"(33.0, -24.0)",1.0310501280000608,
,61,"(-45.0, -19.0)",8.436113767999814,
,80,"(-41.0, 40.0)",6.166042543000003,
,0,,,
,1,,,
